rowID,Country,Country Code,Name,Profile Link,Investor Type,Investment Areas,Typical Investment,Funding Stage
1a7dff41-6b8e-4ad7-8d1a-c8f9389fc7f1,United Kingdom,GB,HSBC Ventures,https://www.eu-startups.com/investor/hsbc-ventures/,Corporate VC,"Financial Services, Life Science, Healthcare, Retail banking, Insurance",€100k-€1.5M,"Pre-Seed / Seed, Series A/B"
08232dc5-6e1c-432e-9740-4aa2532138c5,United Kingdom,GB,ITV AdVentures,https://www.eu-startups.com/investor/itv-adventures/,Corporate VC,"Advertising Services, Marketing, Reactive advertising, Commerce",€100k-€1.5M,"Pre-Seed / Seed, Series A/B"
b614f700-4685-480c-8941-f67f5f47ecd1,United Kingdom,GB,Pledge Ventures,https://www.eu-startups.com/investor/pledge-ventures/,Corporate VC,"Finance, Financial Services, Venture Capital, Fund Investing",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond"
988f19ee-9b2b-4359-a853-68ad5b47c367,United Kingdom,GB,IAG Silverstripe,https://www.eu-startups.com/investor/iag-silverstripe/,Corporate VC,"Financial Services, Investment, Funding, Trading, Crypto",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond"
d31eb172-c9f5-4d76-8aed-c2657963f17d,United Kingdom,GB,West Coast Capital,https://www.eu-startups.com/investor/west-coast-capital/,Corporate VC,"Finance, Financial Services, Venture Capital, Investment, Funding, Entrepreneurs",€100k-€1.5M,"Pre-Seed / Seed, Series A/B"
ff740793-8d00-452f-9f48-87d64559392b,United Kingdom,GB,Inc & Co Group,https://www.eu-startups.com/investor/inc-co-group/,Corporate VC,"Big Data, Marketing, Retail, Retail Technology, Travel, Venture Capital, Web Design, Web Development",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond"
815ede05-f1f4-4ada-9bb8-98163ccbd066,United Kingdom,GB,Mirabaud Securities LLP,https://www.eu-startups.com/investor/mirabaud-securities-llp/,Corporate VC,"Banking, Wealth Management, Asset Management, Corporate Finance",€1.5M-€3M,Series C & Beyond
ca4b8902-b727-466b-a708-bcd82838fff2,United Kingdom,GB,Madness Ventures,https://www.eu-startups.com/investor/madness-ventures/,Corporate VC,"Gaming, Video Games, Social Networks, Analytics, Marketing",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond"
c2863dd9-9aba-4d2b-9f0f-74574019ee1d,United Kingdom,GB,Aerospace Technology Institute,https://www.eu-startups.com/investor/aerospace-technology-institute/,Corporate VC,"aerospace, aviation, defencetech",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond"
0077d7fc-55dd-4960-bd6d-fdc01833c99c,United Kingdom,GB,De Beers Group Ventures,https://www.eu-startups.com/investor/de-beers-group-ventures/,Corporate VC,"Retail, Luxury Goods, Jewelry, Investment",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond"
9291bfa0-904a-406d-af05-5827316b97eb,United Kingdom,GB,Airstream Ventures,https://www.eu-startups.com/investor/airstream-ventures/,Corporate VC,"Investment Management, Life sciences, Healthcare, Technology",€100k-€1.5M,"Pre-Seed / Seed, Series A/B"
1d310534-5885-44c4-8add-04e02972a4e9,United Kingdom,GB,CPI Enterprises,https://www.eu-startups.com/investor/cpi-enterprises/,Corporate VC,"Research Services, Product Prototyping, Process Scale-Up, Commercialisation, Innovation Consultancy",€100k-€1.5M,"Pre-Seed / Seed, Series A/B"
84c6da87-52de-437f-b2d5-877822dd1c48,United Kingdom,GB,NBS Ventures,https://www.eu-startups.com/investor/nbs-ventures/,Corporate VC,"Financial Services, Information Technology",€100k-€1.5M,"Pre-Seed / Seed, Series A/B"
8636ac04-c51f-4dd8-8b6c-0a5ff60b92f9,United Kingdom,GB,Argento Partners,https://www.eu-startups.com/investor/argento-partners/,Corporate VC,"Venture Capital, Investment, Sales growth, Fund raise, Accelerator",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond"
a315b83b-be74-45cd-b9ba-860405a0310d,United Kingdom,GB,CCEP Ventures,https://www.eu-startups.com/investor/ccep-ventures/,Corporate VC,"Sustainability, Recycling, Sales, Marketing, Soft drinks",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond"
abc2edc2-198f-4ec0-965f-ad6905598268,United Kingdom,GB,Rigby Group plc,https://www.eu-startups.com/investor/rigby-group-plc/,Corporate VC,"Technology, Real Estate, Finance, Private Equity, Investments",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond"
c4bf5b9f-2906-46e0-8026-7c731815af88,United Kingdom,GB,NHS Innovation Accelerator,https://www.eu-startups.com/investor/nhs-innovation-accelerator-2/,Corporate VC,"Financial Services, Health Care, Hospitals, Access Collaborative",€100k-€1.5M,"Pre-Seed / Seed, Series A/B"
f9b516ea-3f39-4183-9ac1-47706ea5028d,United Kingdom,GB,Big Issue Invest,https://www.eu-startups.com/investor/big-issue-invest/,Corporate VC,"Finance, Financial Services, Impact Investing",€100k-€1.5M,"Pre-Seed / Seed, Series A/B"
5dc3eca1-ae55-4854-8a63-d5b274b2f4f8,United Kingdom,GB,Edenred Capital Partners,https://www.eu-startups.com/investor/edenred-capital-partners/,Corporate VC,"Financial Services, FinTech, Human Resources, Payments, Retail Technology, Transportation",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond"
304c3159-e80a-41d7-a09f-1b989150f980,United Kingdom,GB,British Business Bank,https://www.eu-startups.com/investor/british-business-bank/,Corporate VC,"Financial Services, Government, Venture Capital, Finance, Investment Fund",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond"
d388d13c-e81d-4317-bfc2-a77d53b4036e,United Kingdom,GB,Man Capital,https://www.eu-startups.com/investor/man-capital/,Corporate VC,"Financial services, Investing, Renewable energy, Retail, Healthcare",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond"
976bce65-e06e-4aaa-8801-27180cf37938,United Kingdom,GB,Skymind Global,https://www.eu-startups.com/investor/skymind-global/,Corporate VC,"Artificial Intelligence (AI), Big Data, IT, IT Infrastructure, Machine Learning, Software",€100k-€1.5M,"Pre-Seed / Seed, Series A/B"
5fce3633-89c9-42a6-8143-a223a25215d8,United Kingdom,GB,REV,https://www.eu-startups.com/investor/rev/,Corporate VC,"Business Development, Financial Services, Venture Capital, AI, Data, Analytics",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond"
099d8683-bcc5-4f5c-9b63-0ea7ab55b6f9,United Kingdom,GB,Nesta Ventures,https://www.eu-startups.com/investor/nesta-ventures/,Corporate VC,"Financial Services, Venture Capital, Innovation, Investment, HealthTech",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond"
31b994da-55c7-4c08-bbfa-76f56a1b0bbb,United Kingdom,GB,Tally Money,https://www.eu-startups.com/investor/tally-money/,Corporate VC,"Banking, FinTech, Mobile Payments, Financial Services, Investors",€100k-€1.5M,"Pre-Seed / Seed, Series A/B"
6e589e1b-57f6-44a8-b718-b67cac1b0925,United Kingdom,GB,WPP Ventures,https://www.eu-startups.com/investor/wpp-ventures/,Corporate VC,"Advertising, Marketing, Public Relations, Telecommunications, Venture Capital",€100k-€1.5M,"Pre-Seed / Seed, Series A/B"
9312c23d-9ee4-4d9a-a6a1-2846a7820aed,United Kingdom,GB,Future Fifty,https://www.eu-startups.com/investor/future-fifty/,Corporate VC,"Financial Services, FinTech, Entrepreneurship, Digital, Digital learning",€1.5M-€3M,"Series A/B, Series C & Beyond"
536c3834-0890-4502-9459-66dd6d870519,United Kingdom,GB,ATPI,https://www.eu-startups.com/investor/atpi/,Corporate VC,"Events, Hotel, Restaurants, Sustainability, Finance",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond"
a256c668-e1c3-4c30-bbb8-b60dcd3806bc,United Kingdom,GB,Breed Reply,https://www.eu-startups.com/investor/breed-reply-2/,Corporate VC,"Consulting, Financial Services, Information Technology, Internet of Things",€100k-€1.5M,Pre-Seed / Seed
8c47f3c5-84a2-4c29-a524-00a5edb10b48,United Kingdom,GB,Aerospace Xelerated,https://www.eu-startups.com/investor/aerospace-xelerated-2/,Corporate VC,"Aerospace, Artificial Intelligence (AI), Automotive, Autonomous Vehicles, Manufacturing, Mechanical Design",€100k-€1.5M,"Pre-Seed / Seed, Series A/B"
7773cec9-19d6-4c14-8756-509b9b374969,United Kingdom,GB,Endeavour Ventures,https://www.eu-startups.com/investor/endeavour-ventures/,Corporate VC,"Financial Services, Venture Capital, AI, Software, Enterprise Software, IOT",€100k-€1.5M,"Pre-Seed / Seed, Series A/B"
bfba8667-6570-4b43-ace6-1394da3f594d,United Kingdom,GB,Winton Ventures,https://www.eu-startups.com/investor/winton-ventures/,Corporate VC,"Angel Investment, Finance, Financial Services, Impact Investing, Venture Capital",€100k-€1.5M,"Pre-Seed / Seed, Series A/B"
c995be04-b33f-4530-9e23-b4528f322fe9,United Kingdom,GB,Channel 4 Ventures,https://www.eu-startups.com/investor/channel-4-ventures/,Corporate VC,"Investing, Advertising, Entrepreneurs, Media, Funds",€100k-€1.5M,"Pre-Seed / Seed, Series A/B"
384326c7-9c81-48b4-8889-985f2b18304f,United Kingdom,GB,ELRO VISION,https://www.eu-startups.com/investor/elro-vision/,Corporate VC,"Banking, Finance, Financial Services, Supply Chain",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond"
2a3ce9bc-1987-440b-b14e-68240250d42b,United Kingdom,GB,Btomorrow Ventures,https://www.eu-startups.com/investor/btomorrow-ventures-2/,Corporate VC,"Finance, Financial Services, Venture Capital, Legal, Mentoring , Global marketing",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond"
20b73fd7-3a9b-41c9-89f6-2fe5f874fb36,United Kingdom,GB,Seismic Ventures,https://www.eu-startups.com/investor/seismic-ventures/,Corporate VC,"Impact Investing, Venture Capital, Wealth Management",€1.5M-€3M,"Series A/B, Series C & Beyond"
1970d911-55ff-4b0d-b85a-fb6fabcf05c3,United Kingdom,GB,Wayra UK,https://www.eu-startups.com/investor/wayra-uk-2/,Corporate VC,"Business Development, Financial Services, Information Technology, Venture Capital, Open Innovation",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond"
14acd104-f426-430a-8fce-84f25f823289,United Kingdom,GB,InMotion Ventures,https://www.eu-startups.com/investor/inmotion-ventures/,Corporate VC,"Venture Capital, Mobility, Transportation, Climate, Enterprise",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond"
5a687c83-9bb9-4170-8ac7-37abd73bbd2f,United Kingdom,GB,Bupa eco-Disruptive challenge.,https://www.eu-startups.com/investor/bupa-eco-disruptive-challenge/,Corporate VC,"Healthcare, Hospitals, Health insurance, Digital health, Sustainability",€100k-€1.5M,"Pre-Seed / Seed, Series A/B"
e4f6bbf1-0c39-422b-8bb8-227f751d0c45,United Kingdom,GB,ITV AdVentures Invest,https://www.eu-startups.com/investor/itv-adventures-invest/,Corporate VC,"Advertising Service, Marketing, Growth, Airtime, Teleshopping",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond"
a5ecc800-2663-4372-86d6-f26b3141ee33,United Kingdom,GB,Smart Citizenship,https://www.eu-startups.com/investor/smart-citizenship/,Corporate VC,"Consulting, Financial Services, Information Technology, Marketing, Real Estate",€100k-€1.5M,"Pre-Seed / Seed, Series A/B"
f62cf709-0717-4efb-bf11-f312a6b5ccf3,United Kingdom,GB,BMJ New Ventures,https://www.eu-startups.com/investor/bmj-new-ventures/,Corporate VC,"Events, Medical education, Publishing, E-learning, Research",€100k-€1.5M,"Pre-Seed / Seed, Series A/B"
2a7c5750-f4b6-4f25-a1d7-6aebb081ee63,United Kingdom,GB,Liberty Global,https://www.eu-startups.com/investor/liberty-global/,Corporate VC,"Internet, TV, Web Hosting, Media, Telecommunications",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond"
bae8d93a-5ee8-4628-85d8-2364f7f51cc9,United Kingdom,GB,Techmodal Ventures,https://www.eu-startups.com/investor/techmodal-ventures/,Corporate VC,"Data Analytics, Consultancy, Applied Data Science, Modelling & Simulation, Operational Analysis",€100k-€1.5M,"Pre-Seed / Seed, Series A/B"
1fd70e79-9ac7-4855-9b19-69fe6ecff474,United Kingdom,GB,Phoenix GBA Ventures,https://www.eu-startups.com/investor/phoenix-gba-ventures-2/,Corporate VC,"Incubation, Funding, Investments, Accelerator",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond"
d4ef2ee6-7ad5-4b18-94b9-5afc376b7a59,United Kingdom,GB,PescaLabs,https://www.eu-startups.com/investor/pescalabs/,Corporate VC,"Strategic Management Services, Sustainable technologies, Consultancy, Mobile",€100k-€1.5M,"Pre-Seed / Seed, Series A/B"
7a1de0e1-3ff2-4b68-83c2-ffdedb1b2f6b,United Kingdom,GB,South Street Securities Holdings Inc,https://www.eu-startups.com/investor/south-street-securities-holdings-inc/,Corporate VC,"Financial services, Repurchase Agreements, Mortgage Trading, Equity Finance",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond"
694fcd7b-44b0-4948-877d-0c8deed0efe1,United Kingdom,GB,MBT Ventures,https://www.eu-startups.com/investor/mbt-ventures/,Corporate VC,"Fashion, News, Web Hosting, Web3",€100k-€1.5M,"Pre-Seed / Seed, Series A/B, Series C & Beyond"
567e0376-3a35-439a-9789-f4779b2e7721,United Kingdom,GB,Pioneer Group,https://www.eu-startups.com/investor/pioneer-group/,Accelerator,"Leasing, Non-residential, Real Estate, Life Science",0-€100k,Pre-Seed / Seed
aa0c107a-667b-4968-bef9-86aee0961f8e,United Kingdom,GB,Ricoh Ignite,https://www.eu-startups.com/investor/ricoh-ignite/,Accelerator,"Financial Services, Finance, RinTech, B2B",0-€100k,Pre-Seed / Seed
c4411f42-20b2-492d-a991-e7df8484320b,United Kingdom,GB,Pi Labs,https://www.eu-startups.com/investor/pi-labs/,Accelerator,"Finance, Innovation Management, Venture Capital, Lending, Investments",0-€100k,Pre-Seed / Seed
6d4415fd-f346-4a11-8250-5ab2d421249e,United Kingdom,GB,Pfizer Healthcare Hub: London,https://www.eu-startups.com/investor/pfizer-healthcare-hub-london/,Accelerator,"Digital Marketing, Health Care, Medical, Sales, Marketing",0-€100k,Pre-Seed / Seed
cdd92f4e-59d7-4a75-96a7-c91be88982ed,United Kingdom,GB,Phoenix GBA Ventures,https://www.eu-startups.com/investor/phoenix-gba-ventures/,Accelerator,"Incubation, Funding, Investments, Accelerator, Consulting",0-€100k,Pre-Seed / Seed
7aa512ad-2559-45f4-9341-ae702b1d456a,United Kingdom,GB,Oxford Accelerator,https://www.eu-startups.com/investor/oxford-accelerator/,Accelerator,"Human Resources, Services, Entrepreneurship, Funding",0-€100k,Pre-Seed / Seed
d91c33c6-d6f2-4251-84fb-f4f7c39bf09f,United Kingdom,GB,Oxford Innovation,https://www.eu-startups.com/investor/oxford-innovation/,Accelerator,"Commercial Real Estate, Consulting, Investment networks, Innovation Centres, Coaching",0-€100k,Pre-Seed / Seed
ee2d23ed-5d10-4eac-9f40-254578b4bd19,United Kingdom,GB,Startup Campus,https://www.eu-startups.com/investor/startup-campus/,Accelerator,"Consulting, Finance, Venture Capital, Pitching Events, Networking",0-€100k,Pre-Seed / Seed
6584c2b7-8cbb-4cf0-85ef-e9bf637ad64e,United Kingdom,GB,Oxygen Accelerator,https://www.eu-startups.com/investor/oxygen-accelerator/,Accelerator,"Finance, Financial Services, Tech Startups, Business Growth",0-€100k,Pre-Seed / Seed
4df79044-a5cf-4950-bb30-aefad6fc7c4b,United Kingdom,GB,Startup Giants,https://www.eu-startups.com/investor/startup-giants/,Accelerator,"Tech City, Pre-seed, Entrepreneur, Marketplace, Investing",0-€100k,Pre-Seed / Seed
01e391f7-2185-42be-a68f-4642e71951ec,United Kingdom,GB,Startupbootcamp FinTech London,https://www.eu-startups.com/investor/startupbootcamp-fintech-london/,Accelerator,"Finance, Financial Services, FinTech, Venture Capital",0-€100k,Pre-Seed / Seed
f468b142-d926-452b-af69-7de0223e92b4,United Kingdom,GB,Outlier Ventures,https://www.eu-startups.com/investor/outlier-ventures/,Accelerator,"Blockchain, Fundraising, Artificial Intelligence (AI), Fashion, FinTech",0-€100k,Pre-Seed / Seed
c4a6006a-e75b-4c95-8193-6342065f5fbd,United Kingdom,GB,Startupbootcamp,https://www.eu-startups.com/investor/startupbootcamp/,Accelerator,"Consulting, Finance, Financial Services, Venture Capital, Investments",0-€100k,Pre-Seed / Seed
0dc5d8bf-47df-4708-9161-c505e9a948d3,United Kingdom,GB,Outlier Ventures | Base Camp 3,https://www.eu-startups.com/investor/outlier-ventures-base-camp-3/,Accelerator,"Business Development, Business Intelligence, Information Services, Data and Analytics, IT",0-€100k,Pre-Seed / Seed
2105c0e1-9b93-4303-a120-773821cb291a,United Kingdom,GB,Startupbootcamp Mobile,https://www.eu-startups.com/investor/startupbootcamp-mobile/,Accelerator,"Mobile Devices, Consumer Electronics, Hardware, Mobile",0-€100k,Pre-Seed / Seed
3cbe04c9-c8c6-42ae-9c0b-d2463d295bd2,United Kingdom,GB,Startupbootcamp IoT London,https://www.eu-startups.com/investor/startupbootcamp-iot-london/,Accelerator,"Industrial IoT, Hardware, Investment, Growth, AI",0-€100k,Pre-Seed / Seed
f9c59661-97eb-48ac-a7ed-a1a1013a7cdb,United Kingdom,GB,Startupbootcamp IoT & Data Tech,https://www.eu-startups.com/investor/startupbootcamp-iot-data-tech/,Accelerator,"Emerging Markets, Finance, Venture Capital, Financial Services",0-€100k,Pre-Seed / Seed
6d5de95e-2f51-44cf-b793-9b1966167acb,United Kingdom,GB,Startupbootcamp InsurTech London,https://www.eu-startups.com/investor/startupbootcamp-insurtech-london/,Accelerator,"Health Insurance, Insurance, InsurTech, Internet of Things",0-€100k,Pre-Seed / Seed
e0d91166-f712-4b90-8aa0-63965d535643,United Kingdom,GB,SPRINT,https://www.eu-startups.com/investor/sprint/,Accelerator,"Space, Innovation, Funding, Expertise, Universities",0-€100k,Pre-Seed / Seed
0cf7a59c-aea9-4112-bdd0-aa8107b7f5cc,United Kingdom,GB,Target Global,https://www.eu-startups.com/investor/target-global/,VC Firm,"Ed-tech, Prop-Tech, SaaS, Mobilty, Fin-Tech, Med-Tech",Above €3M,Series C & Beyond
32faa439-caea-417f-b511-fe3bd6e67a0d,United Kingdom,GB,Spin Ventures,https://www.eu-startups.com/investor/spin-ventures/,Accelerator,"Venture Acceleration, Venture Ideation, Investment, Fund Raising, Growth Strategy",0-€100k,Pre-Seed / Seed
2a931428-57db-4b64-a5a7-4f370ec5d934,United Kingdom,GB,Spacebit,https://www.eu-startups.com/investor/spacebit/,Accelerator,"Space exploration, Spacebit, Lunar exploration, Mechatronics, Research",0-€100k,Pre-Seed / Seed
44d394cf-3c58-4689-adc0-fc203987f50e,United Kingdom,GB,Startupbootcamp Scale San Francisco,https://www.eu-startups.com/investor/startupbootcamp-scale-san-francisco/,Accelerator,"Banking, Consulting, Financial Services, FinTech, Information Technology",0-€100k,Pre-Seed / Seed
9878bb86-4e79-49f2-95bd-e2cb3f9f6717,United Kingdom,GB,ODI Startup Accelerator,https://www.eu-startups.com/investor/odi-startup-accelerator/,Accelerator,"Open Data, Agriculture, Transport, Pharmaceuticals, Sport",0-€100k,Pre-Seed / Seed
0e982088-6c48-4cd3-a6a8-9082d2b3292b,United Kingdom,GB,Nuwave Ventures,https://www.eu-startups.com/investor/nuwave-ventures/,Accelerator,"Financial Services, Finance, Funding, Financing",0-€100k,Pre-Seed / Seed
63e46ab5-89cd-49cd-8d7e-2affc4bad21a,United Kingdom,GB,North of Tyne Combined Authority,https://www.eu-startups.com/investor/north-of-tyne-combined-authority/,Accelerator,"Clean Energy, Communities, Government, Community, Lifestyle",0-€100k,Pre-Seed / Seed
64e1f83c-96e6-44cc-9efb-862a9feaf8a9,United Kingdom,GB,NTT DATA UK – Bento Box,https://www.eu-startups.com/investor/ntt-data-uk-bento-box/,Accelerator,"Banking, Finance, SaaS, Telecommunications",0-€100k,Pre-Seed / Seed
31918b31-a65a-4e7c-a0de-7269c5bcbb02,United Kingdom,GB,StateZero,https://www.eu-startups.com/investor/statezero/,VC Firm,"Blockchain, Cryptocurrency, Venture Capital, Private Equity Principals",0-€100k,Pre-Seed / Seed
7fceb346-4c43-4055-baf3-e5a2fcef72fd,United Kingdom,GB,RGU Startup Accelerator,https://www.eu-startups.com/investor/rgu-startup-accelerator/,Accelerator,"Finance, Training, Mentorship, Incubation space, Funding",0-€100k,Pre-Seed / Seed
a93986c9-bbf7-48a4-b6d8-635989dd9cbc,United Kingdom,GB,Shake climate,https://www.eu-startups.com/investor/shake-climate/,Accelerator,"Philanthropy, Agriculture, Entrepreneurs, Ventures",0-€100k,Pre-Seed / Seed
ebf51fb6-46bb-4385-9e2a-dc989ea18e98,United Kingdom,GB,SETsquared,https://www.eu-startups.com/investor/setsquared/,Accelerator,"Technology Transfer, Business Acceleration, Student Enterprise, Higher Education, Incubators",0-€100k,Pre-Seed / Seed
303d25b1-ad74-442d-ad5d-7e5410e9b7cb,United Kingdom,GB,NHS Innovation Accelerator,https://www.eu-startups.com/investor/nhs-innovation-accelerator/,Accelerator,"Financial Services, Health Care, Hospitals, Innovation",0-€100k,Pre-Seed / Seed
d352bb70-7860-483b-9206-fcb65708b985,United Kingdom,GB,SeedCloud,https://www.eu-startups.com/investor/seedcloud/,Accelerator,"B2B, Big Data, Incubators, Data Analytics, Product Strategy",0-€100k,Pre-Seed / Seed
0e9f959e-1523-415c-87ca-46f5029f15d3,United Kingdom,GB,Sheffield Technology Parks,https://www.eu-startups.com/investor/sheffield-technology-parks/,Accelerator,"Real Estate, Tech, Entrepreneurs, Digital",0-€100k,Pre-Seed / Seed
732fbfc5-8f1b-4e18-8909-f46d97933eaa,United Kingdom,GB,Seedcoin,https://www.eu-startups.com/investor/seedcoin/,Accelerator,"Bitcoin, Financial Services, Venture Capital, Blockchain, Cryptocurrency",0-€100k,Pre-Seed / Seed
ea2e9a12-a6b5-4272-b62d-5272196cabd9,United Kingdom,GB,Signal Ventures,https://www.eu-startups.com/investor/signal-ventures-2/,Accelerator,"AI, Shipping, Technology, Trading, SaaS",0-€100k,Pre-Seed / Seed
6a182a8c-f9f7-4886-b79d-61862c162c07,United Kingdom,GB,Signal Ventures,https://www.eu-startups.com/investor/signal-ventures/,Accelerator,"AI, Shipping, Technology, Trading, SaaS",0-€100k,Pre-Seed / Seed
f7617c88-49b8-40f4-93b5-3aed2cdd4848,United Kingdom,GB,SeedReady,https://www.eu-startups.com/investor/seedready/,Accelerator,"Accelerator, Incubator, Design thinking, Investment, Entrepreneurship",0-€100k,Pre-Seed / Seed
a251de20-8b98-4a1e-aa28-10e7a07d0845,United Kingdom,GB,Shell LiveWIRE,https://www.eu-startups.com/investor/shell-livewire/,Accelerator,"Higher Education, Entrepreneurs, Development, Funding",0-€100k,Pre-Seed / Seed
d87b918c-973b-4506-80f5-e696b4af3a97,United Kingdom,GB,Scottish Health Innovations,https://www.eu-startups.com/investor/scottish-health-innovations/,Accelerator,"Health Care, Product development, IP protection, Licensing, Commercialisation",0-€100k,Pre-Seed / Seed
4a204e67-c479-4e87-aa83-4a8aaf5065ac,United Kingdom,GB,Seed Haus,https://www.eu-startups.com/investor/seed-haus/,Accelerator,"Technology, Investment, Finance, Financial Services, Venture Capital",0-€100k,Pre-Seed / Seed
8ff58ecf-7998-433f-8898-7e6afe343b06,United Kingdom,GB,Seedcamp,https://www.eu-startups.com/investor/seedcamp/,Accelerator,"Finance, Financial Services, Venture Capital, Funding, Investment",0-€100k,Pre-Seed / Seed
bc6ef66e-e972-4f50-810d-82d4eb7cb43b,United Kingdom,GB,Scalabl,https://www.eu-startups.com/investor/scalabl/,Accelerator,"Consulting, Education, Digital Transformation, Entrepreneurship, Seed Funding",0-€100k,Pre-Seed / Seed
a2e64268-523a-4869-baad-c61f767f6490,United Kingdom,GB,Sapphire Capital Partners,https://www.eu-startups.com/investor/sapphire-capital-partners/,Accelerator,"Asset Management, Financial Services, Venture Capital, Lending, Investments",0-€100k,Pre-Seed / Seed
b2450b96-be1f-413c-b111-17fef033ca50,United Kingdom,GB,Saxon,https://www.eu-startups.com/investor/saxon/,Accelerator,"Cryptocurrency, Financial Services, Blockchain, Payments, Software",0-€100k,Pre-Seed / Seed
8bb5d849-9b73-4e25-9cfc-de65f59ae5aa,United Kingdom,GB,United Utilities Innovation Lab,https://www.eu-startups.com/investor/united-utilities-innovation-lab/,VC Firm,"Artificial Intelligence (AI), Construction, Internet of Things, Pollution Control, Sensor",0-€100k,Pre-Seed / Seed
bad1506f-8518-4b73-b860-b6f71d6b003d,United Kingdom,GB,Royal Academy of Engineering Enterprise Hub,https://www.eu-startups.com/investor/royal-academy-of-engineering-enterprise-hub/,Accelerator,"Chemical Engineering, Civil Engineering, Environmental Engineering, Incubators, Manufacturing",0-€100k,Pre-Seed / Seed
3ff469fc-f095-4038-82ec-0125ac209789,United Kingdom,GB,NEOM Ventures,https://www.eu-startups.com/investor/neom-ventures/,Accelerator,"Venture Capital, Financial Services, Lending, Investments",0-€100k,Pre-Seed / Seed
711a119c-a14b-4e5d-8d8c-11db2f9ba7c8,United Kingdom,GB,MDR LAB,https://www.eu-startups.com/investor/mdr-lab/,Accelerator,"Legal Services, Legal, Legal Tech, Professional Services",0-€100k,Pre-Seed / Seed
63fc7cfc-291d-45e8-a569-5afbe849b01a,United Kingdom,GB,Lloyd’s Lab,https://www.eu-startups.com/investor/lloyds-lab/,Accelerator,"Financial Services, Insurance, Investement, Finance",0-€100k,Pre-Seed / Seed
49062f9d-9944-4a88-94c0-7c7923b26dd4,United Kingdom,GB,Rocketmakers,https://www.eu-startups.com/investor/rocketmakers-2/,Accelerator,"Augmented Reality, Product Design, Software, Virtual Reality, Web Design",0-€100k,Pre-Seed / Seed
e9d26443-5076-4936-abad-c3cf2c7c1c8e,United Kingdom,GB,UN1TY Ventures,https://www.eu-startups.com/investor/un1ty-ventures/,VC Firm,"Information Communications Technology (ICT), Information Technology, Internet, Internet Services",0-€100k,Pre-Seed / Seed
7bc7cea0-23ed-4798-9c5c-be782c9c2a19,United Kingdom,GB,LYVA Labs,https://www.eu-startups.com/investor/lyva-labs/,Accelerator,"Research Service, Innovation, Consulting, Funding",0-€100k,Pre-Seed / Seed
3503b6f6-2005-4719-be50-c21357fe9634,United Kingdom,GB,Metro Bank Magic Makers,https://www.eu-startups.com/investor/metro-bank-magic-makers/,Accelerator,"Banking, Business Development, Financial Services, Small and Medium Businesses",0-€100k,Pre-Seed / Seed
1df34d4a-abed-409a-9004-86eab752d638,United Kingdom,GB,NCSC Cyber Accelerator,https://www.eu-startups.com/investor/ncsc-cyber-accelerator/,Accelerator,"Business Development, Cyber Security, Network Security, Security, Professional Services",0-€100k,Pre-Seed / Seed
943433fa-8f12-4451-99d8-42d447a8cb1b,United Kingdom,GB,MeWe360,https://www.eu-startups.com/investor/mewe360/,Accelerator,"Consulting, Coworking, Financial Services, Training, Coaching",0-€100k,Pre-Seed / Seed
45bcee9f-977c-41d2-9bde-2bb00a74aa85,United Kingdom,GB,Milamber Ventures,https://www.eu-startups.com/investor/milamber-ventures/,Accelerator,"Finance, Financial Services, Venture Capital, Lending, Investments",0-€100k,Pre-Seed / Seed
652e1d08-ed19-4990-b5df-f43475b7bf28,United Kingdom,GB,Tyne,https://www.eu-startups.com/investor/tyne/,VC Firm,"Artificial Intelligence (AI), Augmented Reality, Blockchain, FinTech, Gaming",0-€100k,Pre-Seed / Seed
